Year,Exam_Date,Name,Category,Sex,State,Maths_Marks,Physics_Marks,Chemistry_Marks,Total_Marks,Rank,Percentile
2024,2024-04-19,Kalpit Loyal,General,F,Madhya Pradesh,47,57,66,170,114,29.81366459627329
2024,2024-04-19,Yash Walia,General,M,Bihar,41,99,57,197,87,46.58385093167702
2024,2024-04-18,Dayamai Kade,General,F,Tamil Nadu,69,99,32,200,84,48.4472049689441
2024,2024-04-18,Shaurya Parekh,General,M,Gujarat,69,92,99,260,24,85.71428571428572
2024,2024-04-16,Bina Sandhu,General,M,Maharashtra,83,80,31,194,90,44.72049689440993
2024,2024-04-20,Caleb Dixit,General,M,Madhya Pradesh,40,96,64,200,84,48.4472049689441
2024,2024-04-17,Shaurya Shah,General,F,Karnataka,66,70,50,186,98,39.75155279503105
2024,2024-04-18,Nachiket Ramanathan,General,M,Tamil Nadu,80,37,76,193,91,44.09937888198758
2024,2024-04-17,Aryan Chand,General,M,Madhya Pradesh,77,54,60,191,93,42.85714285714286
2024,2024-04-20,Aditya Tella,Reserved,F,Karnataka,90,98,43,231,44,69.93006993006993
2024,2024-04-20,Nathan Kashyap,Reserved,F,Maharashtra,95,71,37,203,72,50.349650349650354
2024,2024-04-15,Yahvi Issac,General,F,Madhya Pradesh,40,96,71,207,77,52.79503105590062
2024,2024-04-20,Vaishnavi Kakar,General,M,Uttar Pradesh,70,48,61,179,105,35.40372670807454
2024,2024-04-16,Ansh Bumb,General,F,Andhra Pradesh,75,75,45,195,89,45.3416149068323
2024,2024-04-20,Sai Tella,General,M,Gujarat,48,100,66,214,70,57.14285714285714
2024,2024-04-18,Alexander Sankaran,General,F,Karnataka,42,38,67,147,137,15.527950310559003
2024,2024-04-21,Meghana Sant,General,F,West Bengal,88,44,40,172,112,31.055900621118017
2024,2024-04-15,Triveni Acharya,Reserved,M,Uttar Pradesh,94,53,30,177,98,32.16783216783217
2024,2024-04-17,Samesh Handa,General,F,Maharashtra,82,61,94,237,47,71.42857142857143
2024,2024-04-17,Isaiah Walia,General,M,West Bengal,62,68,82,212,72,55.90062111801242
2024,2024-04-19,Sneha Bhandari,General,M,Rajasthan,94,74,83,251,33,80.12422360248448
2024,2024-04-18,Vedant Mukhopadhyay,General,M,Rajasthan,47,74,56,177,107,34.161490683229815
2024,2024-04-17,Reyansh Sachdeva,Reserved,M,Gujarat,53,60,46,159,116,19.580419580419584
2024,2024-04-18,Kiaan Bath,Reserved,F,Madhya Pradesh,77,85,44,206,69,52.44755244755245
2024,2024-04-15,Samaksh Dani,General,F,Bihar,97,69,31,197,87,46.58385093167702
2024,2024-04-21,Matthew Raja,General,F,Andhra Pradesh,84,40,43,167,117,27.95031055900621
2024,2024-04-16,Jagdish Butala,General,F,Andhra Pradesh,52,95,67,214,70,57.14285714285714
2024,2024-04-18,Daksha Choudhury,General,F,Bihar,51,95,66,212,72,55.90062111801242
2024,2024-04-16,Daksha Sidhu,General,M,West Bengal,78,53,91,222,62,62.111801242236034
2024,2024-04-16,Nirja Pillai,General,F,Maharashtra,50,69,51,170,114,29.81366459627329
2024,2024-04-15,Sarthak Bora,General,F,Maharashtra,51,60,41,152,132,18.633540372670808
2024,2024-04-18,Balveer Kota,Reserved,M,Bihar,53,69,32,154,121,16.083916083916083
2024,2024-04-21,Mugdha Singh,General,M,Bihar,51,85,97,233,51,68.944099378882
2024,2024-04-16,Yashoda Dutt,Reserved,M,West Bengal,78,94,48,220,55,62.23776223776224
2024,2024-04-15,Abhimanyu Ram,Reserved,M,Uttar Pradesh,48,39,64,151,124,13.98601398601399
2024,2024-04-15,Baghyawati Kashyap,General,F,Rajasthan,100,79,41,220,64,60.86956521739131
2024,2024-04-17,Abha Vaidya,General,M,Madhya Pradesh,62,94,39,195,89,45.3416149068323
2024,2024-04-15,Onkar Bajaj,General,F,Uttar Pradesh,59,94,39,192,92,43.47826086956522
2024,2024-04-15,Vrinda Anne,General,M,Madhya Pradesh,87,63,44,194,90,44.72049689440993
2024,2024-04-21,Jairaj Tak,General,M,West Bengal,74,78,42,194,90,44.72049689440993
2024,2024-04-19,Nimrat Sood,General,F,Karnataka,66,54,44,164,120,26.086956521739136
2024,2024-04-15,Ronith Zachariah,General,M,Rajasthan,73,88,37,198,86,47.20496894409938
2024,2024-04-21,Ishanvi Ratta,General,F,Gujarat,100,90,100,290,1,100.0
2024,2024-04-18,Christopher Kadakia,General,F,Maharashtra,75,90,54,219,65,60.24844720496895
2024,2024-04-16,Nachiket Sama,General,F,Andhra Pradesh,93,74,94,261,23,86.33540372670807
2024,2024-04-21,Bina Kanda,General,F,Karnataka,41,56,89,186,98,39.75155279503105
2024,2024-04-21,Ekansh Bhardwaj,General,M,Karnataka,85,81,91,257,27,83.85093167701864
2024,2024-04-16,Gaurang Yohannan,General,F,Uttar Pradesh,82,94,70,246,38,77.01863354037268
2024,2024-04-18,Omya Karnik,General,M,Andhra Pradesh,54,70,58,182,102,37.267080745341616
2024,2024-04-21,Daniel Sunder,General,M,Andhra Pradesh,60,68,32,160,124,23.60248447204969
2024,2024-04-16,Joshua Sodhi,General,M,Tamil Nadu,74,68,57,199,85,47.82608695652174
2024,2024-04-19,Nathan Sangha,General,F,Gujarat,83,61,79,223,61,62.732919254658384
2024,2024-04-17,Irya Chander,General,F,Andhra Pradesh,96,99,61,256,28,83.22981366459628
2024,2024-04-20,Gagan Merchant,Reserved,F,Gujarat,52,63,54,169,106,26.573426573426573
2024,2024-04-16,Daksh Peri,General,M,Uttar Pradesh,94,66,49,209,75,54.037267080745345
2024,2024-04-16,Nidra Agate,Reserved,F,West Bengal,73,91,51,215,60,58.74125874125874
2024,2024-04-17,Osha Sathe,Reserved,M,Rajasthan,89,47,54,190,85,41.25874125874126
2024,2024-04-21,Qarin Gandhi,General,F,West Bengal,64,70,66,200,84,48.4472049689441
2024,2024-04-17,Sudiksha Mallick,General,F,Karnataka,81,47,39,167,117,27.95031055900621
2024,2024-04-20,Qarin Konda,General,M,Gujarat,88,80,96,264,20,88.19875776397515
2024,2024-04-15,Pavani Rastogi,General,M,Gujarat,79,39,75,193,91,44.09937888198758
2024,2024-04-21,Oscar Kunda,General,F,Maharashtra,61,87,56,204,80,50.93167701863355
2024,2024-04-18,Jackson Devan,General,M,Maharashtra,68,51,60,179,105,35.40372670807454
2024,2024-04-17,Ishanvi Kade,General,M,Rajasthan,43,36,47,126,156,3.7267080745341574
2024,2024-04-19,Rayaan Tandon,General,F,West Bengal,55,59,48,162,122,24.84472049689441
2024,2024-04-17,Ekalinga Ranganathan,General,F,Karnataka,93,41,95,229,55,66.45962732919256
2024,2024-04-15,Leena Kade,Reserved,F,Karnataka,94,68,44,206,69,52.44755244755245
2024,2024-04-17,Nisha Sahni,General,M,Gujarat,67,60,74,201,83,49.068322981366464
2024,2024-04-21,Harish Bhatnagar,Reserved,F,Bihar,61,92,92,245,30,79.72027972027972
2024,2024-04-15,Teerth Ravel,General,M,Maharashtra,52,95,36,183,101,37.88819875776398
2024,2024-04-20,Gaurang Mutti,General,M,Rajasthan,77,54,62,193,91,44.09937888198758
2024,2024-04-21,Faraj Sane,Reserved,F,Bihar,57,99,64,220,55,62.23776223776224
2024,2024-04-15,Vedika Zacharia,General,M,Uttar Pradesh,80,56,67,203,81,50.31055900621118
2024,2024-04-20,Hiral Bhalla,General,M,Andhra Pradesh,68,51,40,159,125,22.981366459627328
2024,2024-04-15,Laban Brahmbhatt,General,M,Rajasthan,60,97,30,187,97,40.37267080745342
2024,2024-04-18,Oliver Raval,Reserved,M,Andhra Pradesh,83,100,85,268,10,93.7062937062937
2024,2024-04-16,Zinal Loke,Reserved,M,Andhra Pradesh,52,50,50,152,123,14.685314685314687
2024,2024-04-15,Jyoti Ravel,Reserved,F,Madhya Pradesh,95,89,56,240,35,76.22377622377623
2024,2024-04-18,Lakshit Kaur,General,F,Madhya Pradesh,66,90,30,186,98,39.75155279503105
2024,2024-04-17,Balvan Chakraborty,General,M,Tamil Nadu,84,77,58,219,65,60.24844720496895
2024,2024-04-21,Warjas Tailor,Reserved,M,West Bengal,80,44,42,166,109,24.47552447552448
2024,2024-04-16,Amrita Ganguly,General,F,Karnataka,44,87,83,214,70,57.14285714285714
2024,2024-04-15,Megha Mangat,General,M,Karnataka,48,94,78,220,64,60.86956521739131
2024,2024-04-21,Chavvi Wagle,Reserved,F,West Bengal,94,49,68,211,64,55.94405594405594
2024,2024-04-15,Mitesh Chaudhry,General,F,Uttar Pradesh,94,38,95,227,57,65.21739130434783
2024,2024-04-15,Nathaniel Hora,Reserved,F,Karnataka,91,81,57,229,46,68.53146853146853
2024,2024-04-16,Warjas Rama,General,M,Tamil Nadu,55,56,97,208,76,53.41614906832298
2024,2024-04-15,Faraj Shah,General,F,West Bengal,86,70,79,235,49,70.1863354037267
2024,2024-04-17,Ojas Handa,General,M,Bihar,58,56,61,175,109,32.919254658385086
2024,2024-04-16,Jagvi Lanka,General,F,Uttar Pradesh,62,53,77,192,92,43.47826086956522
2024,2024-04-20,Lekha Cherian,General,F,Madhya Pradesh,71,45,78,194,90,44.72049689440993
2024,2024-04-19,Gayathri Kalita,General,M,Maharashtra,42,99,54,195,89,45.3416149068323
2024,2024-04-18,Sara Chanda,Reserved,M,Andhra Pradesh,51,100,82,233,42,71.32867132867133
2024,2024-04-20,Chatresh Mani,General,F,Madhya Pradesh,79,49,98,226,58,64.59627329192547
2024,2024-04-17,Ekansh Choudhry,Reserved,M,Maharashtra,47,63,44,154,121,16.083916083916083
2024,2024-04-17,Kai Naik,Reserved,M,Karnataka,81,49,59,189,86,40.55944055944056
2024,2024-04-15,Ethan Sarna,General,M,Gujarat,56,89,33,178,106,34.78260869565217
2024,2024-04-18,Ganga Dara,General,F,Bihar,50,93,97,240,44,73.29192546583852
2024,2024-04-19,Keya Gade,General,M,West Bengal,80,95,43,218,66,59.62732919254658
2024,2024-04-18,Ekavir Gole,General,M,Uttar Pradesh,72,91,46,209,75,54.037267080745345
2024,2024-04-19,Rehaan Sem,General,M,Uttar Pradesh,75,56,35,166,118,27.329192546583847
2024,2024-04-17,Gavin Dhingra,Reserved,M,Uttar Pradesh,88,64,41,193,82,43.35664335664335
2024,2024-04-17,Lavanya Kumer,General,F,Karnataka,66,59,67,192,92,43.47826086956522
2024,2024-04-20,Harrison Doctor,General,M,Uttar Pradesh,70,43,34,147,137,15.527950310559003
2024,2024-04-20,Deepa Master,General,F,Bihar,84,68,42,194,90,44.72049689440993
2024,2024-04-18,Pahal Lad,Reserved,M,Tamil Nadu,48,98,86,232,43,70.62937062937063
2024,2024-04-16,Hamsini Prabhu,Reserved,M,Maharashtra,58,57,85,200,75,48.25174825174825
2024,2024-04-15,Samuel Talwar,General,F,Andhra Pradesh,64,44,58,166,118,27.329192546583847
2024,2024-04-18,Yagnesh Kota,Reserved,M,West Bengal,58,80,74,212,63,56.64335664335665
2024,2024-04-20,Diya Parekh,General,F,Tamil Nadu,77,85,98,260,24,85.71428571428572
2024,2024-04-16,Bina Mohan,General,M,Karnataka,82,96,80,258,26,84.472049689441
2024,2024-04-21,Anirudh Sani,General,F,West Bengal,49,73,46,168,116,28.57142857142857
2024,2024-04-18,Nisha Master,General,F,West Bengal,77,99,75,251,33,80.12422360248448
2024,2024-04-18,Yoshita Narang,Reserved,F,Uttar Pradesh,48,87,74,209,66,54.54545454545454
2024,2024-04-16,Wishi Wason,Reserved,M,Andhra Pradesh,47,77,41,165,110,23.77622377622378
2024,2024-04-19,Keya Rege,General,F,Andhra Pradesh,79,52,52,183,101,37.88819875776398
2024,2024-04-15,Noah Garde,Reserved,M,Tamil Nadu,92,68,68,228,47,67.83216783216784
2024,2024-04-19,Vasatika Shere,General,F,Maharashtra,99,43,67,209,75,54.037267080745345
2024,2024-04-20,Dalaja Taneja,General,F,West Bengal,40,36,87,163,121,25.465838509316775
2024,2024-04-16,Wridesh Goyal,General,M,Madhya Pradesh,60,49,72,181,103,36.64596273291926
2024,2024-04-16,Dipta Bora,Reserved,M,Maharashtra,79,43,67,189,86,40.55944055944056
2024,2024-04-19,Bimala Ramaswamy,General,F,Rajasthan,43,94,94,231,53,67.70186335403727
2024,2024-04-16,Watika Balan,General,F,Gujarat,90,45,100,235,49,70.1863354037267
2024,2024-04-21,Bimala Srinivasan,General,F,Gujarat,84,95,38,217,67,59.006211180124225
2024,2024-04-15,Eiravati Solanki,General,M,Rajasthan,57,96,53,206,78,52.17391304347826
2024,2024-04-18,Tarak Vaidya,General,F,Tamil Nadu,85,55,97,237,47,71.42857142857143
2024,2024-04-15,Anirudh Varma,Reserved,F,Bihar,81,99,93,273,6,96.5034965034965
2024,2024-04-20,Nandini Sankaran,General,M,Gujarat,53,54,88,195,89,45.3416149068323
2024,2024-04-16,Yug Rajagopal,General,F,Karnataka,98,85,50,233,51,68.944099378882
2024,2024-04-16,Falguni Dani,General,F,Tamil Nadu,59,42,54,155,129,20.496894409937894
2024,2024-04-16,Zilmil Chandra,General,F,Bihar,87,81,32,200,84,48.4472049689441
2024,2024-04-17,Anvi Hora,General,F,Uttar Pradesh,75,49,33,157,127,21.739130434782606
2024,2024-04-16,Ekani Comar,General,F,Andhra Pradesh,41,53,83,177,107,34.161490683229815
2024,2024-04-17,Panini Munshi,Reserved,F,Tamil Nadu,87,58,58,203,72,50.349650349650354
2024,2024-04-21,Tarak Lanka,Reserved,F,Bihar,54,47,65,166,109,24.47552447552448
2024,2024-04-18,Mitesh Krishnamurthy,General,F,Maharashtra,57,78,35,170,114,29.81366459627329
2024,2024-04-20,Priya Chakraborty,General,F,Madhya Pradesh,64,41,94,199,85,47.82608695652174
2024,2024-04-21,Omkaar Nagi,General,F,Madhya Pradesh,69,82,100,251,33,80.12422360248448
2024,2024-04-17,Sneha Andra,General,F,Bihar,74,49,93,216,68,58.38509316770186
2024,2024-04-21,Qasim Parikh,Reserved,F,Karnataka,100,46,77,223,52,64.33566433566433
2024,2024-04-16,Jatin Atwal,General,F,Gujarat,47,62,67,176,108,33.54037267080745
2024,2024-04-21,Yadavi Hegde,General,F,West Bengal,69,92,70,231,53,67.70186335403727
2024,2024-04-16,Garima Sachdeva,Reserved,F,Gujarat,95,65,91,251,24,83.91608391608392
2024,2024-04-15,Jai Sibal,General,M,Maharashtra,64,38,49,151,133,18.012422360248447
2024,2024-04-19,Chaman Tara,Reserved,M,Andhra Pradesh,46,92,51,189,86,40.55944055944056
2024,2024-04-15,Janani Kothari,General,M,West Bengal,56,92,44,192,92,43.47826086956522
2024,2024-04-15,Jonathan Parekh,Reserved,F,Bihar,71,75,91,237,38,74.12587412587412
2024,2024-04-19,Neelima Khare,Reserved,F,Rajasthan,64,56,96,216,59,59.44055944055944
2024,2024-04-16,Hritik Narain,General,M,Madhya Pradesh,87,83,79,249,35,78.88198757763976
2024,2024-04-20,Pooja Behl,Reserved,F,Bihar,67,65,42,174,101,30.069930069930074
2024,2024-04-16,Hemang Agate,General,F,Karnataka,91,74,60,225,59,63.975155279503106
2024,2024-04-21,Oeshi Edwin,General,F,West Bengal,77,54,40,171,113,30.434782608695656
2024,2024-04-15,Divya Saraf,General,F,Bihar,47,70,59,176,108,33.54037267080745
2024,2024-04-15,Gaurang Kanda,Reserved,M,Rajasthan,99,99,90,288,1,100.0
2024,2024-04-18,Patrick Chada,General,M,Gujarat,61,77,65,203,81,50.31055900621118
2024,2024-04-16,Chatresh Mand,General,M,Gujarat,77,75,52,204,80,50.93167701863355
2024,2024-04-16,Vivaan Dayal,General,F,West Bengal,45,82,44,171,113,30.434782608695656
2024,2024-04-15,Alka Prabhu,General,M,Gujarat,51,95,79,225,59,63.975155279503106
2024,2024-04-16,Zayan Suresh,General,F,Gujarat,68,48,67,183,101,37.88819875776398
2024,2024-04-18,Hritik Comar,General,M,Madhya Pradesh,69,58,67,194,90,44.72049689440993
2024,2024-04-15,Tanveer Ravi,General,M,West Bengal,99,79,96,274,10,94.40993788819875
2024,2024-04-18,Bishakha Singh,General,M,Rajasthan,71,78,90,239,45,72.67080745341615
2024,2024-04-18,Nitara Dugar,General,F,Maharashtra,47,99,52,198,86,47.20496894409938
2024,2024-04-21,Vyanjana Ganesan,General,M,Bihar,100,99,50,249,35,78.88198757763976
2024,2024-04-18,Yochana Garg,General,M,Maharashtra,90,64,84,238,46,72.04968944099379
2024,2024-04-17,Meghana Sundaram,General,M,Andhra Pradesh,88,58,88,234,50,69.56521739130434
2024,2024-04-17,Ishwar Deshpande,General,F,Madhya Pradesh,65,72,34,171,113,30.434782608695656
2024,2024-04-21,Chanchal Tata,General,F,Gujarat,88,61,54,203,81,50.31055900621118
2024,2024-04-18,Samaksh Gole,General,M,Andhra Pradesh,93,68,39,200,84,48.4472049689441
2024,2024-04-19,Aadi Gopal,General,M,West Bengal,60,88,51,199,85,47.82608695652174
2024,2024-04-16,Ekaraj Upadhyay,Reserved,M,Uttar Pradesh,94,41,87,222,53,63.63636363636363
2024,2024-04-19,Anvi Wable,General,F,Uttar Pradesh,75,94,60,229,55,66.45962732919256
2024,2024-04-15,Chanakya Loke,General,M,Rajasthan,52,43,90,185,99,39.13043478260869
2024,2024-04-16,Arunima Karan,General,M,West Bengal,45,40,63,148,136,16.149068322981364
2024,2024-04-19,Pooja Patla,General,F,Uttar Pradesh,61,36,59,156,128,21.118012422360245
2024,2024-04-19,Qarin Palla,General,M,Bihar,55,43,64,162,122,24.84472049689441
2024,2024-04-21,Krishna Kapur,General,F,West Bengal,57,83,94,234,50,69.56521739130434
2024,2024-04-15,Pavani Tella,General,F,Uttar Pradesh,71,35,87,193,91,44.09937888198758
2024,2024-04-18,Bhavya Dara,General,M,Rajasthan,56,44,63,163,121,25.465838509316775
2024,2024-04-21,Adya Dalal,General,F,Gujarat,88,87,95,270,14,91.92546583850931
2024,2024-04-15,Ojasvi Balan,General,F,West Bengal,79,54,84,217,67,59.006211180124225
2024,2024-04-18,Odika Master,General,M,Madhya Pradesh,77,76,34,187,97,40.37267080745342
2024,2024-04-16,Nachiket Karpe,General,M,Karnataka,53,53,36,142,142,12.422360248447205
2024,2024-04-15,Advik Nath,General,M,Bihar,79,83,76,238,46,72.04968944099379
2024,2024-04-16,Veda Natt,General,M,Uttar Pradesh,90,42,54,186,98,39.75155279503105
2024,2024-04-17,Mohammed Pradhan,General,M,Maharashtra,79,89,30,198,86,47.20496894409938
2024,2024-04-21,Warinder Andra,General,M,Karnataka,92,53,50,195,89,45.3416149068323
2024,2024-04-17,Abhiram Bhandari,General,F,Maharashtra,82,67,61,210,74,54.658385093167695
2024,2024-04-19,Victor Bajwa,Reserved,M,Karnataka,83,58,80,221,54,62.93706293706294
2024,2024-04-20,Atharv Nori,Reserved,M,Gujarat,98,83,37,218,57,60.83916083916083
2024,2024-04-17,Tanay Cherian,General,F,Uttar Pradesh,95,37,75,207,77,52.79503105590062
2024,2024-04-20,Hemang Misra,Reserved,F,Tamil Nadu,56,87,67,210,65,55.244755244755254
2024,2024-04-17,Zashil Pillai,General,F,Madhya Pradesh,56,35,33,124,158,2.4844720496894457
2024,2024-04-15,Saanvi Nagy,General,F,West Bengal,55,61,30,146,138,14.90683229813664
2024,2024-04-19,Abdul Pau,General,M,Bihar,56,85,90,231,53,67.70186335403727
2024,2024-04-15,Ria Kant,Reserved,F,Karnataka,61,65,86,212,63,56.64335664335665
2024,2024-04-15,Dipta Dey,General,M,Bihar,67,62,93,222,62,62.111801242236034
2024,2024-04-15,Abeer Deol,General,M,Tamil Nadu,85,50,76,211,73,55.27950310559007
2024,2024-04-17,Waida Kala,Reserved,M,Rajasthan,100,43,34,177,98,32.16783216783217
2024,2024-04-19,Omya Chopra,General,M,Karnataka,54,66,34,154,130,19.875776397515533
2024,2024-04-18,Anirudh Yohannan,General,F,Uttar Pradesh,96,99,93,288,2,99.37888198757764
2024,2024-04-15,Gautam Bobal,General,M,Rajasthan,78,99,65,242,42,74.53416149068323
2024,2024-04-21,Indrajit Zacharia,Reserved,M,Karnataka,61,58,64,183,92,36.36363636363637
2024,2024-04-19,Dayamai Bhandari,Reserved,F,Tamil Nadu,97,100,31,228,47,67.83216783216784
2024,2024-04-20,Ryan Misra,General,F,Karnataka,60,91,100,251,33,80.12422360248448
2024,2024-04-19,Aarnav Murthy,General,F,Bihar,50,52,44,146,138,14.90683229813664
2024,2024-04-17,Balvan Ramanathan,Reserved,M,Bihar,52,62,38,152,123,14.685314685314687
2024,2024-04-17,Aarush Andra,Reserved,F,Gujarat,75,69,51,195,80,44.75524475524476
2024,2024-04-18,Christopher Doctor,Reserved,F,Gujarat,59,100,67,226,49,66.43356643356644
2024,2024-04-21,Raagini Krishnan,General,M,Uttar Pradesh,76,36,53,165,119,26.708074534161486
2024,2024-04-16,Tanveer Parmer,Reserved,F,Tamil Nadu,45,45,45,135,136,5.594405594405593
2024,2024-04-19,Triya Cherian,General,F,Maharashtra,90,94,46,230,54,67.0807453416149
2024,2024-04-18,Nihal Magar,General,F,Andhra Pradesh,40,95,57,192,92,43.47826086956522
2024,2024-04-18,Omya Nazareth,General,M,Bihar,56,99,33,188,96,40.993788819875775
2024,2024-04-15,Yauvani Vohra,General,F,Maharashtra,61,62,75,198,86,47.20496894409938
2024,2024-04-20,Amrita Malhotra,General,M,Gujarat,62,61,50,173,111,31.677018633540378
2024,2024-04-16,Rachita Barad,General,F,Uttar Pradesh,45,46,34,125,157,3.105590062111796
2024,2024-04-16,Anjali Kari,Reserved,F,Gujarat,58,73,84,215,60,58.74125874125874
2024,2024-04-19,Abhiram Chand,General,M,Andhra Pradesh,69,95,41,205,79,51.5527950310559
2024,2024-04-16,Nathan Chowdhury,Reserved,M,Rajasthan,79,85,42,206,69,52.44755244755245
2024,2024-04-20,Chaitaly Mall,Reserved,M,Rajasthan,85,89,86,260,16,89.5104895104895
2024,2024-04-15,Hitesh Agrawal,General,F,Rajasthan,50,80,87,217,67,59.006211180124225
2024,2024-04-18,Rayaan Raja,General,M,Andhra Pradesh,56,48,99,203,81,50.31055900621118
2024,2024-04-19,Ekbal Hayre,Reserved,M,Bihar,68,66,44,178,97,32.86713286713287
2024,2024-04-18,Raagini Goyal,Reserved,F,Uttar Pradesh,87,41,43,171,104,27.97202797202797
2024,2024-04-18,Yashodhara Tata,General,F,Gujarat,58,77,57,192,92,43.47826086956522
2024,2024-04-19,Pallavi Bahri,Reserved,M,Bihar,86,99,91,276,4,97.9020979020979
2024,2024-04-20,Yahvi Sen,General,F,Maharashtra,83,55,48,186,98,39.75155279503105
2024,2024-04-15,Lucky Andra,General,F,Gujarat,87,64,77,228,56,65.83850931677019
2024,2024-04-15,Elijah Konda,General,M,Madhya Pradesh,51,60,84,195,89,45.3416149068323
2024,2024-04-20,Yuvraj Bhandari,General,F,Tamil Nadu,99,77,86,262,22,86.95652173913044
2024,2024-04-16,Aadhya Sengupta,General,M,Gujarat,96,95,64,255,29,82.6086956521739
2024,2024-04-21,Saanvi Shanker,General,F,Uttar Pradesh,60,86,72,218,66,59.62732919254658
2024,2024-04-20,Gautam Saxena,General,F,Karnataka,98,91,71,260,24,85.71428571428572
2024,2024-04-19,Advaith Joshi,Reserved,M,Bihar,54,64,50,168,107,25.874125874125873
2024,2024-04-20,Ansh Chaudhary,Reserved,F,Bihar,69,72,96,237,38,74.12587412587412
2024,2024-04-21,Ekani Gandhi,General,M,West Bengal,96,57,94,247,37,77.63975155279503
2024,2024-04-19,Tristan Barad,Reserved,M,Bihar,40,70,89,199,76,47.55244755244755
2024,2024-04-18,Mitali Tiwari,Reserved,F,Uttar Pradesh,56,84,60,200,75,48.25174825174825
2024,2024-04-18,Hema Dora,General,F,Rajasthan,69,46,63,178,106,34.78260869565217
2024,2024-04-21,Vivaan Sami,General,F,Maharashtra,60,64,56,180,104,36.024844720496894
2024,2024-04-20,Chameli Wason,Reserved,M,Uttar Pradesh,96,88,60,244,31,79.02097902097903
2024,2024-04-16,Wriddhish Raj,Reserved,M,Andhra Pradesh,67,72,65,204,71,51.04895104895104
2024,2024-04-16,Gagan Savant,General,F,Tamil Nadu,59,37,63,159,125,22.981366459627328
2024,2024-04-18,Ekanta Andra,Reserved,F,Tamil Nadu,90,80,74,244,31,79.02097902097903
2024,2024-04-15,Ridhi Narayanan,General,M,Tamil Nadu,58,84,72,214,70,57.14285714285714
2024,2024-04-20,Manya Kannan,General,F,Maharashtra,100,60,81,241,43,73.91304347826086
2024,2024-04-15,Ayaan Dutta,General,M,Madhya Pradesh,63,97,33,193,91,44.09937888198758
2024,2024-04-19,Yashawini Agarwal,Reserved,M,Andhra Pradesh,50,63,32,145,128,11.188811188811187
2024,2024-04-15,Diya Handa,General,F,Bihar,65,89,62,216,68,58.38509316770186
2024,2024-04-19,Tanveer Dash,General,F,Rajasthan,56,99,88,243,41,75.15527950310559
2024,2024-04-20,Finn Kari,General,F,Rajasthan,79,96,37,212,72,55.90062111801242
2024,2024-04-17,Jhalak Sandhu,General,F,Gujarat,99,69,67,235,49,70.1863354037267
2024,2024-04-18,Yashvi Lata,General,M,West Bengal,65,86,92,243,41,75.15527950310559
2024,2024-04-16,Jairaj Halder,General,M,Madhya Pradesh,84,35,43,162,122,24.84472049689441
2024,2024-04-21,Ranveer Ratti,General,M,West Bengal,77,64,75,216,68,58.38509316770186
2024,2024-04-17,Faras Panchal,General,M,Uttar Pradesh,54,88,72,214,70,57.14285714285714
2024,2024-04-18,George Dora,General,M,West Bengal,52,53,30,135,149,8.074534161490687
2024,2024-04-16,Owen Chowdhury,General,M,Bihar,56,47,77,180,104,36.024844720496894
2024,2024-04-17,Umang Sem,General,F,West Bengal,53,74,60,187,97,40.37267080745342
2024,2024-04-19,Vedika Kothari,Reserved,M,Bihar,58,84,99,241,34,76.92307692307692
2024,2024-04-16,Lucky Gokhale,General,M,Madhya Pradesh,81,38,89,208,76,53.41614906832298
2024,2024-04-20,Timothy Prabhakar,General,F,West Bengal,66,48,59,173,111,31.677018633540378
2024,2024-04-19,Vihaan Mangat,General,M,Andhra Pradesh,53,50,46,149,135,16.770186335403725
2024,2024-04-15,Nihal Handa,General,M,Gujarat,41,99,84,224,60,63.35403726708074
2024,2024-04-19,Quincy Sharaf,Reserved,F,Andhra Pradesh,46,44,77,167,108,25.174825174825177
2024,2024-04-18,Ekansh Konda,General,M,West Bengal,40,52,67,159,125,22.981366459627328
2024,2024-04-18,Rachita Peri,General,F,Bihar,60,94,77,231,53,67.70186335403727
2024,2024-04-18,Neel Pradhan,General,F,Gujarat,71,50,86,207,77,52.79503105590062
2024,2024-04-16,Ekaja Vasa,Reserved,M,Gujarat,95,98,57,250,25,83.21678321678321
2024,2024-04-18,Saksham Tak,General,F,Rajasthan,92,94,65,251,33,80.12422360248448
2024,2024-04-18,Radhika Ghosh,General,F,Madhya Pradesh,80,93,41,214,70,57.14285714285714
2024,2024-04-16,Bhavini Kata,General,F,Karnataka,78,50,94,222,62,62.111801242236034
2024,2024-04-18,Gautam Rama,Reserved,F,Rajasthan,95,96,48,239,36,75.52447552447552
2024,2024-04-17,Ekavir Saran,General,F,Rajasthan,44,55,99,198,86,47.20496894409938
2024,2024-04-21,Charles Narasimhan,General,M,Rajasthan,92,38,35,165,119,26.708074534161486
2024,2024-04-18,Hredhaan Natarajan,Reserved,M,Bihar,67,72,77,216,59,59.44055944055944
2024,2024-04-21,Aadhya Devi,General,M,Maharashtra,77,58,57,192,92,43.47826086956522
2024,2024-04-20,Divya Parmer,General,M,Andhra Pradesh,50,41,60,151,133,18.012422360248447
2024,2024-04-17,Tanish Bawa,General,F,Maharashtra,93,70,78,241,43,73.91304347826086
2024,2024-04-18,Amaira Behl,Reserved,F,Uttar Pradesh,78,65,40,183,92,36.36363636363637
2024,2024-04-15,Charita D’Alia,General,F,Bihar,88,48,36,172,112,31.055900621118017
